[ 290,  310,  70,158, 633,  3,  4, 150, 100,  50, 200, 150, 100, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//140. 가무녀2마법
[ 460,  471,  70,158, 634,  3,  4, 150, 100,  50, 200, 150, 100, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//141. 새벽여왕 마법
[ 540,  560,  70,158, 636,  3,  4, 150, 100,  50, 200, 150, 100, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//142. 가무녀2마법
[ 570,  580, 100,158, 637,  3,  4, 150, 100,  50, 200, 150, 100, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//143. 가무녀1근처
[ 620,  630, 100,158, 639,  3,  4, 150, 100,  50, 200, 150, 100, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//144. 가무녀1전체자신
[ 650,  656, 120,158, 640,  3,  4, 150, 100,  50, 200, 150, 100, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//144. 호위장수마법
[6730, 6737, 110,148, 641,  3,  4, 150, 100,  50, 200, 150, 100, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//145. 호위장수공격이펙
[ 680,  686, 120,158, 642,  3,  4, 150, 100,  50, 200, 150, 100, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//146. 새벽여왕공격이펙
[ 780,  788, 110,158, 643,  3,  4, 100, 150, 200, 150, 200, 250, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//147. 호위장수 죽기
[ 810,  819, 110,158, 644,  3,  4, 100, 150, 200, 150, 200, 250, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//147. 호위장수 죽기
}
// 신무공 추가 2차.
// -->맹호강세는 색을 프로그램에서 추가한다.
// --맹호강세(화) - (240, 180, 100)
// --맹호강세(빙) - (100, 140, 190)
// --맹호강세(뢰) - (100, 180, 220)
// --맹호강세(풍) - (140, 200, 150)
// --연계방어 - (200, 200, 200)
// --맹호강세 - (160, 100, 180)
// --연계공격 - (200, 220, 130)
// 1  대지소환술.
// 2  무공계열별 타격(화).
// 3  무공계열별 타격(빙).
// 4  무공계열별 타격(뢰).
// 5  무공계열별 타격(풍).
// 6  무공계열별 타격(신성).
// 7  무공계열별 타격(암흑).
// 8  무공계열별 타격(환영).
// 9  무공계열별 타격(무).
// 10 뢰벽.
// 11 뢰설화 업버젼.
// 12 비격트랩.
// 13 용선풍.
// 14 폭열파 업버젼.

// 반야도 추가순서.
// 1  광명우사(공격)6프레임.	
// 2  광명우사(죽기)10프레임.
// 3  광명좌사(공격)6프레임.
// 4  광명좌사(죽기)10프레임.
// 5  광명좌사(마법공격)6프레임.
// 6  구오좀비(푸른색)(마법공격)6프레임.
// 7  외팔이좀비(죽기)10프레임.
// 8  우면본왕(검기공격)10프레임.
// 9  우면본왕(마법)20프레임.
// 10 창해골 칼해골 활해골(죽기)8프레임.
// 11 해골장수(죽기)10프레임.
// 12 해골진왕(마법-파이어볼)10프레임.
// 13 해골진왕(유휴)4프레임.
// 14 해골진왕(걷기)6프레임.
// 15 해골진왕(공격)6프레임.
// 16 해골진왕(맞기)2프레임.
// 17 해골진왕(공격1)6프레임.
// 18 해골진왕(공격2)6프레임.
// 19 해골진왕(공격3)6프레임.
// 20 해골진왕(죽기)18프레임.





//------------------------------------------------------------------------------------------------------------------------------------------------------------
// Magic Effect.    
//------------------------------------------------------------------------------------------------------------------------------------------------------------

#MAGIC 184
{
//  70,   88, 100, 81,   6,  3,  4, 190, 220, 190, 190, 240, 190, 255, 255, 255, 0,   1,   0, 0, 0, 0, 0, 0	// 1. 암연술.
[ 800,  810, 100, 157,   6,  3,  4, 190, 220, 190, 190, 240, 190, 255, 255, 255, 0,   1,   0, 0, 0, 0, 0, 0]	// 1. 암연술.
[1900, 1960,  50, 81,   9,  3,  4,  70,  90, 110,  90, 120, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	// 2. 염사장.
//  10,   20,  50, 81,  20,  3,  4, 200, 100, 100, 250, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0	// 3. 뢰혼격.
[ 500,  510,  70,157,  20,  3,  4, 200, 100, 100, 250, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	// 3. 뢰혼격.
[ 140,  150, 110, 81,  32,  3,  4, 200, 100, 100, 100,  75,  50, 255, 255, 255, 2,	 1,   0, 0, 0, 0, 0, 0]	// 4. 사자윤회.
[ 420,  425,  20, 81,   1,  2,  3, 100, 150, 200, 150, 200, 250, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	// 5. 화염장.
// 610,  620, 100, 81,   2,  3,  4, 200, 140, 170, 230, 170, 200, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0	// 6. 회복술.
[ 750,  760, 100, 157,   2,  3,  4, 200, 140, 170, 230, 170, 200, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	// 6. 회복술.
[ 640,  650, 100, 81,  16,  3,  4, 120,  60,  60, 150,  80,  80, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	// 7. 결계.
[ 670,  677, 100, 81,  29,  4,  5, 200, 140, 170, 230, 170, 200, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	// 8. 대회복.
// 1180, 1184,  60,137,  10, 10, 11, 225,  50,  50, 255, 100, 100, 255, 255, 255, 0,   1,   0, 0, 0, 0, 0, 0	// 9. 뢰인장.
[ 370,  374,  60,157,  10, 10, 11, 225,  50,  50, 255, 100, 100, 255, 255, 255, 0,   1,   0, 0, 0, 0, 0, 0]	// 9. 뢰인장.
[ 750,  760, 155, 81,  17,  3,  4, 150, 150, 150, 200, 150, 180, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//10. 백골소환술.
// 780,  787, 100, 81,  33,  5,  6, 255, 123,   0, 255, 123,   0, 255, 255, 255, 2,   1,   1, 0, 0, 0, 0, 0	//11. 빙설풍.
//  700,  713, 100,157,  33,  5,  6, 255, 123,   0, 255, 123,   0, 255, 255, 255, 2,   1,   1, 0, 0, 0, 0, 0]	//11. 빙설풍.
[ 2500, 2510, 100,149,  33,  5,  6, 255, 123,   0, 255, 123,   0, 255, 255, 255, 2,   1,   1, 0, 0, 0, 0, 0]	//11. 빙설풍.
// 840,  850, 100, 81,  31,  3,  4, 100, 100, 100, 100, 140, 180, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0	//12. 주술의막.
[ 550,  557, 100,157,  31,  3,  4, 100, 100, 100, 100, 140, 180, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//12. 주술의막.
[ 890,  900, 100, 81,  28,  3,  4,  75,  75,  75, 100,  75,  50, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//13. 탐기파연.
// 920,  923, 150, 81,  22,  4,  5,  40,  60,  80,  60,  80, 100, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0	//14. 지염술.
[ 600,  610, 150,157,  22,  4,  5,  40,  60,  80,  60,  80, 100, 255, 255, 255, 1,   1,   0, 0, 0, 0, 0, 0]	//14. 지염술.
[ 980,  983, 100, 81,  13,  2,  3, 100, 150, 200, 150, 200, 250, 255, 255, 255, 0,	 1,   0, 0, 0, 0, 0, 0]	//15. 폭살계.
[ 980,  983, 100, 81,  14,  2,  3, 150, 100,  50, 200, 150, 100, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//16. 항마진법.
[ 980,  983, 100, 81,  15,  2,  3, 150, 180, 200, 180, 200, 220, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//17. 대지원호.
// 950,  970,  50, 81,  23,  5,  6, 100, 150, 200, 150, 200, 250, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//18. 폭열파.
[ 950,  957, 100, 81,  23,  5,  6, 100, 150, 200, 150, 200, 250, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//18. 폭열파
// 660,   672, 100,157,  23,  5,  6, 100, 150, 200, 150, 200, 250, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//18. 폭열파.
//2330, 2341, 100,149,  23,  5,  6, 100, 150, 200, 150, 200, 250,  255, 255, 255, 1,   1,   0, 0, 0, 0, 0, 0]	//18. 폭열파.

[1640, 1646,  10, 81,   5,  2,  3, 100, 150, 200, 150, 200, 250, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//19. 금강화염장.
[1450, 1455, 100, 81,  11, 20, 21, 255, 125,  50, 255, 255, 255, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//20. 강격.
[ 980,  983, 100, 81,  19,  2,  3, 150, 150, 150, 200, 150, 180, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//21. 대은신.
[ 110,  120, 100, 81, 320,  3,  4, 100, 100, 100, 170, 100, 100, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//22. 아공행법.
[   0,    4, 100,129, 500,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//23. 
[1773, 1793, 100,129, 501,  2,  3, 100, 100,  50, 150, 150,  75, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//24. 
[  20,   30, 100,129, 502,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//25. 
[  40,   50, 100,129, 503,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//26. 
[ 100,  110, 100,129, 505,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//27. (치유개미).
[ 200,  208, 100,129, 506,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//28. 
[ 280,  289, 100,129, 511,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//29. 
[  40,   50, 100,129, 512,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//30. 
[ 220,  227, 100,129, 509,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//31. 
[ 240,  246, 100,129, 510,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//32. 
[ 440,  446, 100,129, 513,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//33. 우면귀왕.
[ 600,  606, 100,129, 515,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//34. 좀비.
[ 720,  728, 100,129, 516,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//35. 주마왕.
[1240, 1241, 100,129, 517,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//36. 다크침.
[1400, 1401, 100,129, 518,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//37. 궁수경비화살.
[1070, 1071, 100,129, 519,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//38. 마궁사화살.
[ 800,  806, 100,129, 520,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//39. 쌍도끼해골던지기.
[ 520,  527, 100,129, 521,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//40. 화염우면귀.
[ 360,  370, 100,129, 522,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//41. 촉룡신 공격.
[ 380,  400, 100,129, 523,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//42. 촉룡신에 공격당함.
[ 320,  330,  70,129, 524,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2, 255,   0, 0, 0, 0, 0, 0]	//43. 사어공격.
[ 260,  266, 100,129, 525,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//44. 바오달드죽음.
[ 880,  886, 150,129, 529,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,  15,   0, 0, 0, 0, 0, 0]	//45. 쐐기나방타액.
[  60,   80, 100,129, 526,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//46. 몬스터죽기. 경갑옷기사. 홍의. 흑의마법사(방향구별은 없다).
[ 680,  689, 100,129, 527,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//47. 허수아비죽기.
[ 700,  708, 100,129, 528,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//48. 좀비죽기.
//2590, 2609, 100, 81,  30,  3,  4, 150, 150, 150, 200, 150, 180, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0	//49. 신수. 
[1280, 1290, 100,149,  30,  3,  4, 150, 150, 150, 200, 150, 180, 255, 255, 255, 2, 255,   0, 0, 0, 0, 0, 0]	//49. 신수. 
[1770, 1790, 100,129, 531,  2,  3, 100, 100,  50, 150, 150,  75, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//50. 
[2450, 2460, 150, 81, 330,  2,  3,  20,  30,  40,  50,  60,  70, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//51. 불잔상1.
[2460, 2470, 150, 81, 331,  2,  3,  20,  30,  40,  50,  60,  70, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//52. 불잔상2.
[2470, 2480, 150, 81, 332,  2,  3,  20,  30,  40,  50,  60,  70, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//53. 불잔상3.
[2480, 2490, 150, 81, 333,  2,  3,  20,  30,  40,  50,  60,  70, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//54. 불잔상4.
[2490, 2500, 150, 81, 334,  2,  3,  20,  30,  40,  50,  60,  70, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//55. 불잔상5.
[1890, 1908,  60,129, 533,  3,  4, 100, 200, 100, 150, 250, 100, 255, 255, 255, 0    1,   0, 0, 0, 0, 0, 0]	//56. 신기선보스죽음.
[2700, 2703,  50, 81,  39,  5,  6, 255, 123,   0, 255, 123,   0, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//57. 빙월장.
[2960, 2966,  20, 81,  40,  3,  4, 255, 123,   0, 255, 123,   0, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//58. 빙월진천장.
[3070, 3076,  50, 81,  41,  3,  4, 255, 123,   0, 255, 123,   0, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//59. 비격장.
[3330, 3336,  50, 81,  37,  3,  4, 100, 255, 100, 150, 255, 150, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//60. 월영옥.
//3440, 3446,  20, 81,  38,  3,  4, 100, 255, 100, 255, 123,   0, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0	//61. 월영파.
[ 920,  926,  20, 157,  38,  3,  4, 100, 255, 100, 255, 123,   0, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//61. 월영파.
[3470, 3473, 100, 81, 335,  2,  3,  50,  50,  50,  70,  70,  70, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//62. 광캘때 먼지.
[2410, 2430,  50, 81, 322,  3,  4, 100, 100, 100, 170, 100, 100, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//63. _SKILL_SPACEMOVESHOW2
[2390, 2410,  50, 81, 321,  3,  4, 100, 100, 100, 170, 100, 100, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//64. _SKILL_SPACEMOVEHIDE2
[1920, 1930, 100,129, 534,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2    1,   0, 0, 0, 0, 0, 0]	//65. 해골류들 죽기.
[1940, 1945, 150,129, 535,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,  15,   0, 0, 0, 0, 0, 0]	//66. 동굴구더기 가스효과.
[1940, 1945, 150,129, 536,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,  15,   0, 0, 0, 0, 0, 0]	//67. 둥가스효과.
[1450, 1455, 100, 81, 538, 20, 21, 180, 180,  50, 200, 200, 200, 100, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//68. 몬스터강격.
[ 690,  696, 100, 81, 539,  5,  6, 180, 180,  50, 200, 200, 200, 100, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//69. 몬스터뢰설화.	
[2210, 2217,  80,129, 540,  2,  3,  50, 180,  50, 150, 250, 150, 200, 200, 200, 2,   1,   0, 0, 0, 0, 0, 0]	//70. 폭주거미 터지기.	
[2250, 2270,  50,129, 541,  2,  3,  50, 180,  50, 150, 250, 150, 200, 200, 200, 2,   1,   0, 0, 0, 0, 0, 0]	//71. 비독주 죽기.	
[2230, 2236,  80,129, 542,  2,  3,  50, 180,  50, 150, 250, 150, 200, 200, 200, 0, 255,   0, 0, 0, 0, 0, 0]	//72. 적월마.	
[1570, 1580,  70,129, 543,  2,  3,  50, 180,  50, 150, 250, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//73. 풍백.	
[  80,   86,  80,129, 544,  3,  4, 150, 120,  90, 200, 150, 100, 200, 200, 200, 0, 255,   0, 0, 0, 0, 0, 0] //74. 갑주개미공격발사체.
[ 960,  961, 300,129, 545,  3,  4, 150, 120,  90, 200, 150, 100, 200, 200, 200, 0, 255,   0, 0, 0, 0, 0, 0] //75. 형인수공격발사체.
[ 980,  986,  80,129, 514,  2,  3, 100, 100, 100, 150, 150, 150, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//76. 신수.
// 신무공.
[  90,  130,  20,137,  53,  2,  3, 150,  70,  70, 220, 110, 110, 200, 200, 200, 0, 150,   0, 0, 0, 0, 0, 0] //77. 빙사장.
[ 980,  983, 100, 81,  94,  2,  3,  70, 150, 150, 100, 220, 220, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//78. 공격력업.
[ 980,  983, 100, 81,  90,  2,  3, 100, 130, 160, 150, 180, 220, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//79. 강마진법(화).
[ 980,  983, 100, 81,  91,  2,  3, 200, 150, 100, 250, 200, 150, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//80. 강마진법(빙).
[ 980,  983, 100, 81,  92,  2,  3, 200, 100, 100, 255, 150, 150, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//81. 강마진법(뢰).
[ 980,  983, 100, 81,  93,  2,  3, 150,  70, 150, 200, 100, 200, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//82. 강마진법(풍).
// 320,  327, 130,137,  77,  4,  5, 150, 150,  20, 225, 225,  70, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0	//83. 소생술.
[1120, 1136, 100,157,  77,  4,  5, 150, 150,  20, 225, 225,  70, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//83. 소생술.
[ 430,  435,  80,137,  67,  2,  3, 255, 123,   0, 255, 123,   0, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//84. 장풍.
[ 980,  983, 100, 81,  85,  2,  3, 100, 130, 160, 150, 180, 220, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//85. 항마진법(화).
[ 980,  983, 100, 81,  86,  2,  3, 200, 150, 100, 250, 200, 150, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//86. 항마진법(빙).
[ 980,  983, 100, 81,  87,  2,  3, 200, 100, 100, 255, 150, 150, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//87. 항마진법(뢰).
[ 980,  983, 100, 81,  88,  2,  3,  30, 160, 150,  70, 255, 220, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//88. 항마진법(풍).
// 반야도몬스터.
[ 310,  316, 100,138, 551,  3,  4, 100, 150, 200, 150, 200, 250, 255, 255, 255, 0,  10,   0, 0, 0, 0, 0, 0]	//89. 구오좀비(푸른색)(마법공격)6프레임.
[ 600,  620,  70,138, 555,  3,  4, 100, 150, 200, 150, 200, 250, 255, 255, 255, 0,  15,   0, 0, 0, 0, 0, 0]	//91. 우면본왕(마법)20프레임.
// 신무공 2차.
[ 980,  983, 100, 81,  95,  2,  3, 100, 130, 160, 150, 180, 220, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//92. 맹호강세(화).
[ 980,  983, 100, 81,  96,  2,  3, 200, 150, 100, 250, 200, 150, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//93. 맹호강세(빙).
[ 980,  983, 100, 81,  97,  2,  3, 200, 100, 100, 255, 150, 150, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//94. 맹호강세(뢰).
[ 980,  983, 100, 81,  98,  2,  3,  30, 160, 150,  70, 255, 220, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//95. 맹호강세(풍).
[ 980,  983, 100, 81,  99,  2,  3, 100, 100, 100, 180, 180, 180, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//96. 맹호강세(화).
[ 980,  983, 100, 81, 100,  2,  3, 160,  80, 145, 220, 110, 180, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//97. 맹호강세(빙).
[ 980,  983, 100, 81, 101,  2,  3,  80, 150, 140, 130, 220, 200, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//98. 맹호강세(뢰).
[ 770,  776, 100,137,  48,  3,  4, 100, 100, 100, 200, 200, 200, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//99. 대지소환술.
[ 790,  796, 100,137, 400,  3,  4, 100, 100, 100, 200, 200, 200, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//100. 무공계열별 타격(화).
[ 810,  816, 100,137, 401,  3,  4, 100, 100, 100, 200, 200, 200, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//101. 무공계열별 타격(빙).
[ 830,  836, 100,137, 402,  3,  4, 100, 100, 100, 200, 200, 200, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//102. 무공계열별 타격(뢰).
[ 850,  856, 100,137, 403,  3,  4, 100, 100, 100, 200, 200, 200, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//103. 무공계열별 타격(풍).
[ 870,  876, 100,137, 404,  3,  4, 100, 100, 100, 200, 200, 200, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//104. 무공계열별 타격(신성).
[ 890,  896, 100,137, 405,  3,  4, 100, 100, 100, 200, 200, 200, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//105. 무공계열별 타격(암흑).
[ 910,  916, 100,137, 406,  3,  4, 100, 100, 100, 200, 200, 200, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//106. 무공계열별 타격(환영).
[ 930,  936, 100,137, 407,  3,  4, 100, 100, 100, 200, 200, 200, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//107. 무공계열별 타격(무).
[1040, 1053,  80,137,  72,  7,  8, 155, 212, 202, 170, 230, 215, 130, 130, 130, 1,   1,   0, 0, 0, 0, 0, 0]	//110. 용선풍.
[1060, 1080,  50,137,  47,  3,  4, 100, 100, 100, 200, 200, 200, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//111. 폭열파 업버젼.
// 진백골소환술
[ 750,  760, 155, 81, 105,  3,  4, 150, 150, 150, 200, 150, 180, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//112. 진백골소환술.
// 집중화염장(이미지를 쓰지 않는다).
[   0,    0,   0, 81, 150,  4,  5,  10,  20,  30,  20,  40,  60, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//113. 집중화염장.
// 뢰인장추가효과(이미지를 쓰지 않는다).
[   0,   10,   0, 81, 336,  3,  4, 200,  50,  50, 255,  50,  50, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//114. 뢰인장추가효과.
// 예진 회복술 시전동작.
[ 660,  670,  70, 81, 569,  3,  4, 100, 100, 100, 140, 100, 120, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//115. 회복술.
// 왕급, 벼룩등 몬스터.(11월25일)
[1890, 1896, 100,138, 574,  3,  4, 100, 150, 200, 150, 200, 250, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//116. 돈왕공격시 맞는쪽의 효과.
[2070, 2080,  90,138, 575,  3,  4, 100, 150, 200, 150, 200, 250, 255, 255, 255, 2,	 1,   0, 0, 0, 0, 0, 0]	//117. 왕중왕 특수공격.
[2160, 2161, 500,138, 573,  3,  4, 100, 150, 200, 150, 200, 250, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//118. 벼룩눈알공격.
[ 420,  425,  20, 81, 576,  2,  3, 100, 150, 200, 150, 200, 250, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//119. 반야좌사파이어볼.
// 표창1, 2, 3
[1270,1273,  10, 137,  416,  2,  3, 100, 100, 100, 120, 120, 120, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//120. 표창1.
[1440,1443,  10, 137,  417,  2,  3, 100, 100, 100, 120, 120, 120, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//121. 표창2.
[1610,1613,  10, 137,  418,  2,  3, 100, 100, 100, 120, 120, 120, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//122. 표창3.
// 뢰설화 바뀐거.
[ 980,  988, 100,137,  24,  5,  6, 255, 123,   0, 255, 123,   0, 255, 255, 255, 2,   1,   0, 0, 0, 0, 0, 0]	//123.  뢰설화 바뀐것(업용)(터지는이미지).
// 제련.
[1900,1920, 100,137, 420,  15,  16, 100, 150, 200, 150, 200, 250, 130, 130, 130, 1,   1,   0, 0, 0, 0, 0, 0]	//124. 제련성공.
[1920,1930, 100,137, 421,  15,  16, 100, 150, 200, 150, 200, 250, 255, 255, 255, 0,   1,   0, 0, 0, 0, 0, 0]	//125. 제련실패.
// 강마진법.
[ 980,  983, 100, 81,  89,  2,  3, 200, 150, 200, 220, 180, 220, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//126. 강마진법.
// 눈날아가는것.
[1950, 1951,  10, 137, 419,  2,  3, 50, 50, 50, 80, 80, 80, 255, 255, 255, 0, 255,   0, 0, 0, 0, 0, 0]	//127. 눈날아가는것.
[1990, 1995,  80, 137,  73,  7,  8, 155, 212, 202, 170, 230, 215, 130, 130, 130, 1,   1,   0, 0, 0, 0, 0, 0]	//128. 풍진참.
